"GEO_ID","NAME","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_001M","S1901_C02_001E","S1901_C01_001M","S1901_C01_001E","S1901_C02_002E","S1901_C02_002M","S1901_C01_002M","S1901_C01_002E","S1901_C04_002M","S1901_C04_002E","S1901_C03_002M","S1901_C03_002E","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C04_003E","S1901_C04_003M","S1901_C03_003M","S1901_C03_003E","S1901_C04_004E","S1901_C04_004M","S1901_C03_004M","S1901_C03_004E","S1901_C02_004M","S1901_C02_004E","S1901_C01_004M","S1901_C01_004E","S1901_C04_005E","S1901_C04_005M","S1901_C03_005M","S1901_C03_005E","S1901_C02_005M","S1901_C02_005E","S1901_C01_005M","S1901_C01_005E","S1901_C04_006E","S1901_C04_006M","S1901_C03_006M","S1901_C03_006E","S1901_C02_006M","S1901_C02_006E","S1901_C01_006M","S1901_C01_006E","S1901_C01_007E","S1901_C01_007M","S1901_C04_007M","S1901_C04_007E","S1901_C03_007M","S1901_C03_007E","S1901_C02_007M","S1901_C02_007E","S1901_C01_008E","S1901_C01_008M","S1901_C04_008E","S1901_C04_008M","S1901_C03_008M","S1901_C03_008E","S1901_C02_008M","S1901_C02_008E","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C01_010E","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C01_011M","S1901_C01_011E","S1901_C04_011M","S1901_C04_011E","S1901_C03_011M","S1901_C03_011E","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C04_012E","S1901_C04_012M","S1901_C03_012M","S1901_C03_012E","S1901_C02_013M","S1901_C02_013E","S1901_C01_013M","S1901_C01_013E","S1901_C03_013E","S1901_C03_013M","S1901_C04_013M","S1901_C04_013E","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C04_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C02_015E","S1901_C02_015M","S1901_C01_015M","S1901_C01_015E","S1901_C04_015M","S1901_C04_015E","S1901_C03_015M","S1901_C03_015E","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"0500000US17001","Adams County, Illinois","N","N","10100","1236","1323","16438","985","26538","2.8","1.7","1.8","5.5","4.1","10.2","N","N","9.3","2.7","5.2","2.6","16.8","5.2","N","N","25.0","6.1","N","N","2.9","8.3","3.0","14.6","17.0","5.8","N","N","3.7","14.2","3.3","14.6","11.8","4.8","N","N","4.3","16.8","3.1","14.2","20.7","3.8","4.1","9.3","N","N","4.6","24.6","9.5","2.4","5.1","4.3","N","N","3.2","12.2","6.6","2.0","9.1","3.0","N","N","2.7","2.3","0.9","2.4","1.3","1.8","N","N","0.7","1.1","4.3","1.9","1.4","3.2","2.1","1.4","N","N","40626","2977","53088","5879","24212","2603","5063","60240","6374","68328","4599","56544","N","N","5865","35586","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.3","(X)",
"0500000US17019","Champaign County, Illinois","29807","2222","37618","2935","2716","40883","3814","78501","3.7","1.5","1.8","12.3","3.7","21.9","0.6","0.7","5.8","1.3","2.0","1.0","9.8","2.6","0.6","0.7","18.0","3.4","1.7","3.5","1.8","8.1","1.8","12.0","15.9","3.1","2.1","6.4","2.0","7.0","1.8","11.4","11.3","2.6","2.3","8.8","2.7","13.3","1.9","12.4","16.4","1.7","2.7","11.7","3.2","22.5","2.6","20.4","11.8","1.6","5.8","1.9","3.5","19.1","2.6","16.5","10.3","1.4","15.8","2.4","20.2","3.3","3.8","1.2","1.2","7.4","2.1","4.3","10.2","2.8","0.9","0.7","5.8","1.5","0.8","3.5","0.6","0.9","2.0","7.9","45254","2735","69580","3963","25243","3504","4239","84389","6100","87819","3548","63610","N","N","3396","35933","24.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.3","(X)",
"0500000US17031","Cook County, Illinois","792503","10595","736855","10522","11674","1185270","9303","1922125","5.5","0.3","0.3","8.6","0.7","14.4","0.2","1.8","5.1","0.3","3.3","0.3","8.4","0.6","0.3","1.9","15.2","0.6","0.5","5.9","0.4","9.5","0.3","11.5","11.3","0.6","0.5","7.4","0.5","9.1","0.3","9.8","14.0","0.7","0.5","11.6","0.4","13.1","0.4","13.5","17.7","0.5","0.7","16.4","0.6","18.6","0.6","18.3","11.8","0.4","8.7","0.5","0.8","15.8","0.5","13.3","12.3","0.3","15.0","0.5","19.4","0.6","7.2","0.5","0.2","6.0","0.3","4.5","8.2","0.4","2.1","0.2","6.8","0.3","0.2","5.1","0.3","2.3","0.5","9.6","51466","465","61889","714","35546","840","1386","78643","1229","85367","750","73017","104461","1661","992","51000","32.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.9","(X)",
"0500000US17037","DeKalb County, Illinois","N","N","14652","1408","1580","23036","1532","37688","3.6","2.5","2.2","6.7","4.4","12.6","N","N","7.3","2.2","3.0","1.7","15.0","4.9","N","N","23.4","6.7","N","N","3.5","7.6","3.3","13.5","14.9","5.7","N","N","2.3","7.6","2.8","10.5","13.5","5.5","N","N","3.1","10.4","2.6","11.3","19.5","2.8","4.1","11.5","N","N","4.4","23.4","12.5","2.3","4.1","2.7","N","N","3.0","17.6","13.6","2.7","19.3","3.7","N","N","4.0","3.3","1.5","5.5","2.3","3.7","N","N","0.6","1.1","2.0","1.2","0.8","1.4","0.7","0.4","N","N","51518","5915","68940","5267","24663","3750","6401","75817","4952","76764","3369","61549","N","N","5110","35413","25.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.9","(X)",
"0500000US17043","DuPage County, Illinois","191095","4813","97666","4022","4227","235629","3498","333295","1.7","0.4","0.5","3.2","1.5","7.6","0.4","0.8","2.4","0.4","1.3","0.4","5.6","1.1","0.3","0.5","14.2","1.7","0.5","2.8","0.6","4.4","0.6","7.2","14.2","1.7","0.9","5.3","1.0","6.5","0.8","8.8","16.3","2.2","1.2","8.3","1.1","10.2","1.0","11.8","17.9","1.1","2.3","19.9","1.2","16.3","1.2","16.9","14.3","0.9","10.4","1.7","1.2","16.1","1.0","15.6","18.4","0.9","22.5","1.2","24.9","1.3","7.9","1.4","0.7","10.4","0.9","8.2","12.3","1.0","2.2","0.8","10.6","0.8","0.6","8.0","0.5","1.7","1.0","12.8","72471","2166","89698","2850","42798","2632","2829","99822","3393","112247","2474","95731","124408","3956","2286","53527","27.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.3","(X)",
"0500000US17089","Kane County, Illinois","100889","3495","40853","2504","2944","129044","2367","169897","2.5","0.7","0.8","3.7","2.5","9.7","0.5","0.9","3.4","0.8","2.5","0.8","6.7","2.0","0.4","0.7","17.6","2.9","1.1","4.8","1.1","6.6","1.2","8.9","12.1","2.7","1.4","6.8","1.4","8.2","1.2","8.8","15.1","2.9","1.7","12.4","1.6","12.9","1.5","13.8","17.4","2.0","3.2","17.5","2.1","16.9","2.1","17.3","14.3","1.4","10.4","2.4","1.8","15.6","1.6","14.8","16.4","1.3","19.4","1.7","22.5","2.0","6.6","2.1","0.9","9.1","1.1","7.4","10.9","1.4","2.1","1.3","6.9","1.2","0.9","5.8","1.2","2.2","1.3","8.5","65712","2651","75107","3881","37116","2383","4208","85728","3324","93608","2708","84596","105266","3870","3922","51912","29.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.8","(X)",
"0500000US17091","Kankakee County, Illinois","21139","1664","12999","1431","1382","29047","1286","42046","4.3","1.7","2.0","7.6","6.2","16.0","0.9","1.2","6.9","1.8","3.4","1.7","15.0","4.4","1.3","2.0","21.9","5.1","1.4","3.6","2.0","7.3","2.1","11.4","14.2","4.2","3.4","10.8","2.7","10.6","2.3","11.3","11.4","4.5","3.2","16.2","2.9","18.5","2.8","15.6","18.4","2.8","4.5","11.8","3.5","20.6","3.1","20.5","14.4","2.6","4.6","3.2","4.8","23.2","3.7","18.6","10.7","2.1","12.4","2.8","16.3","3.6","3.4","2.5","1.0","2.3","1.3","1.9","3.2","1.8","0.9","1.0","2.1","1.2","0.8","1.7","0.9","0.7","1.6","2.8","44784","3393","57432","4682","23261","4350","5830","72578","3934","66230","2905","57815","N","N","4784","34331","30.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.9","(X)",
"0500000US17093","Kendall County, Illinois","N","N","8222","1335","1404","30489","885","38711","2.1","1.4","1.3","2.8","4.3","7.2","N","N","2.3","1.5","0.7","0.7","7.0","5.5","N","N","9.0","5.2","N","N","1.4","2.5","1.5","3.7","10.8","4.6","N","N","2.1","6.6","1.8","7.2","11.4","4.9","N","N","3.6","11.3","3.0","11.5","19.6","2.9","10.2","37.9","N","N","3.6","16.6","18.7","3.2","8.4","5.4","N","N","3.8","21.0","23.6","3.9","26.6","4.6","N","N","5.2","4.5","2.0","7.7","2.4","6.7","N","N","3.1","2.5","4.9","1.8","1.4","3.8","2.0","0.0","N","N","77987","4774","86057","6883","51414","3558","6086","95557","5880","94944","4834","86883","N","N","5950","52514","28.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.8","(X)",
"0500000US17097","Lake County, Illinois","143727","3945","58755","3189","3752","179308","2808","238063","2.7","0.7","0.6","4.5","1.9","11.0","0.4","0.7","2.3","0.5","2.1","0.6","4.6","1.3","0.4","0.7","15.5","2.4","0.8","3.9","0.9","5.1","1.0","7.4","12.8","2.1","0.8","4.9","0.9","6.5","0.8","8.0","17.5","2.5","1.2","8.4","1.2","10.2","1.1","12.3","15.7","1.2","2.2","16.6","1.5","15.2","1.4","15.7","14.1","1.2","8.5","1.5","1.5","16.2","1.4","15.3","18.1","1.2","20.7","1.5","23.9","1.7","8.2","1.6","0.8","9.9","1.0","8.0","11.8","1.3","2.3","0.8","11.8","1.1","0.9","9.7","1.0","3.0","1.3","14.3","74705","2103","86087","2210","39270","2620","4008","99997","3754","112721","2932","99567","127604","4452","3491","55368","30.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.9","(X)",
"0500000US17099","LaSalle County, Illinois","22011","1475","13977","1487","1620","29538","1290","43515","4.3","1.5","1.6","6.4","4.2","14.0","1.1","1.5","8.3","1.9","4.2","1.7","17.5","4.9","0.8","1.0","23.8","4.4","1.3","2.9","1.6","5.2","1.8","11.4","13.1","3.9","1.6","5.0","1.8","6.4","2.0","8.7","10.6","3.3","3.3","16.1","3.1","16.6","2.6","14.9","21.7","2.7","3.9","9.8","4.3","29.1","3.8","27.0","14.7","2.6","6.0","3.9","4.0","21.7","3.5","18.3","10.8","1.7","14.1","2.4","17.5","3.1","3.9","2.3","0.8","2.3","1.1","1.8","2.8","1.3","0.7","0.9","1.6","0.9","0.7","1.3","0.7","0.6","1.3","2.2","50206","3576","62138","2305","22555","2451","4666","68794","3716","68003","3933","59117","N","N","8756","38470","21.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.1","(X)",
"0500000US17111","McHenry County, Illinois","66953","2698","26955","2238","2536","82109","1520","109064","2.2","0.9","0.8","3.5","2.7","8.9","0.5","0.7","2.4","0.7","1.7","0.7","5.8","2.0","0.4","0.6","16.2","3.8","1.0","2.8","1.4","5.3","1.4","7.4","12.9","3.3","1.4","4.5","1.5","6.5","1.4","8.0","14.0","3.3","1.9","10.8","1.9","11.5","1.6","12.4","20.1","1.8","3.5","20.9","2.3","19.6","1.9","19.6","16.9","1.8","10.0","2.8","2.2","20.9","2.1","18.7","17.6","1.6","20.6","1.9","24.3","2.3","7.4","2.6","1.2","9.2","1.6","7.5","10.2","1.7","2.4","1.8","4.7","0.9","0.7","4.0","1.0","1.5","1.1","5.6","68867","2449","79221","3595","40618","4636","2852","88363","2429","90245","2059","81846","N","N","5257","52648","26.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.8","(X)",
"0500000US17113","McLean County, Illinois","N","N","22691","1604","1635","38885","2058","61576","1.4","0.8","1.7","7.0","3.9","16.5","N","N","4.7","1.3","1.4","1.0","11.4","3.6","N","N","16.1","2.9","N","N","1.8","5.4","1.6","8.9","13.8","3.6","N","N","2.3","8.0","1.9","10.6","15.1","3.2","N","N","2.0","8.4","1.6","10.9","19.2","2.0","3.7","15.9","N","N","2.7","21.2","13.3","2.2","5.3","2.0","N","N","3.1","17.8","15.0","1.8","21.4","2.8","N","N","3.5","1.7","1.4","9.4","2.1","6.2","N","N","0.4","0.4","5.6","1.6","1.2","4.3","1.7","2.0","N","N","59588","4343","81677","3495","27948","3807","3507","90666","5994","96376","4791","77406","N","N","6690","43338","24.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.3","(X)",
"0500000US17115","Macon County, Illinois","N","N","17600","1610","1847","28024","1351","45624","5.4","2.2","1.9","8.4","4.0","14.8","N","N","7.8","2.1","3.5","1.6","15.0","4.6","N","N","20.3","4.3","N","N","2.8","11.6","2.4","14.8","13.6","3.5","N","N","3.3","12.1","2.2","12.6","17.3","4.4","N","N","2.5","14.8","2.4","15.9","16.6","2.2","3.0","9.8","N","N","3.0","19.8","12.9","2.0","7.2","3.3","N","N","3.0","16.2","7.7","1.3","11.4","1.9","N","N","1.5","1.1","0.6","2.1","1.0","1.4","N","N","0.3","0.4","3.0","1.1","0.7","1.9","0.5","0.3","N","N","40919","2829","52578","5524","24922","2678","4153","65938","4193","64738","3419","53597","N","N","5168","34502","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.7","(X)",
"0500000US17119","Madison County, Illinois","52889","2632","35872","2277","2669","70771","2079","106643","4.7","1.2","1.4","7.0","3.1","12.3","0.7","1.4","5.7","0.9","3.5","1.1","10.7","2.4","0.5","0.9","21.5","3.4","1.3","4.6","1.4","7.5","1.5","11.8","15.2","3.5","1.4","6.6","1.3","7.6","1.5","10.1","16.0","3.0","2.1","10.8","2.1","11.9","1.7","13.4","20.6","2.0","2.9","12.9","3.0","27.0","2.7","24.2","12.5","1.4","6.5","2.3","2.2","17.5","1.8","15.1","12.3","1.5","15.8","2.1","18.7","2.6","4.1","2.0","0.9","6.0","1.4","4.2","7.9","1.8","0.6","0.9","3.5","1.3","0.8","2.4","0.3","0.2","1.7","4.7","51901","2012","64212","2825","28383","3462","2980","73648","4094","77376","2924","64504","N","N","2845","37032","26.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.5","(X)",
"0500000US17143","Peoria County, Illinois","34126","2438","25794","2277","2609","49707","2875","75501","4.7","1.8","1.7","8.4","3.4","16.7","0.9","1.1","5.2","1.4","4.0","1.5","8.8","2.9","0.5","0.7","16.5","3.4","1.7","4.3","2.1","8.0","1.8","10.5","12.1","3.2","1.9","5.6","1.7","8.2","1.7","9.0","15.9","3.4","2.6","15.7","2.3","16.2","2.1","16.4","20.7","2.3","3.3","17.3","3.3","22.2","2.9","21.1","12.3","1.8","6.7","2.5","3.1","17.7","2.2","14.6","10.9","1.4","14.4","1.9","20.1","2.7","3.9","1.8","0.7","4.1","1.1","2.9","5.9","1.6","0.2","0.3","4.7","1.3","0.9","3.8","1.5","1.8","1.9","6.8","50425","2153","60177","3776","31887","4409","4938","75603","4638","78087","3643","67076","N","N","6023","42821","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.3","(X)",
"0500000US17161","Rock Island County, Illinois","28243","1817","22247","1478","1629","38231","1495","60478","5.0","1.8","1.5","7.6","3.2","13.1","0.8","0.8","3.8","1.1","1.3","0.9","9.5","2.9","0.3","0.2","20.4","3.6","2.2","7.4","2.4","11.5","1.8","14.6","15.0","3.4","2.2","8.5","2.4","11.4","2.0","13.0","17.5","4.5","3.1","16.5","2.5","15.4","2.0","16.3","18.5","1.9","4.2","18.5","3.3","20.2","2.8","18.2","12.3","1.9","4.0","1.7","3.2","20.0","2.9","17.0","9.1","1.6","13.2","2.4","17.0","3.2","1.1","0.9","0.8","3.0","1.3","2.0","4.1","1.7","0.2","0.3","4.0","1.2","0.9","2.8","0.7","0.7","1.7","5.4","45005","2147","57047","4610","29720","2559","5768","69736","4086","70933","2640","58579","N","N","2807","35631","29.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.9","(X)",
"0500000US17163","St. Clair County, Illinois","47428","2756","35676","2503","2570","67925","2073","103601","5.5","1.4","1.3","8.8","3.0","16.5","0.7","1.2","6.5","1.1","4.8","1.2","9.4","2.5","1.2","1.8","21.0","3.4","1.3","4.2","1.6","9.0","1.4","12.9","11.1","2.4","2.0","8.3","1.9","10.4","1.5","10.2","16.6","3.8","2.4","12.0","2.2","11.5","1.9","13.6","18.9","2.0","3.2","15.5","3.0","22.5","2.7","20.2","11.3","1.7","4.7","1.9","2.9","17.7","2.4","14.8","12.2","1.7","16.4","2.4","22.3","3.3","3.9","1.8","0.8","4.4","1.1","3.3","5.9","1.5","0.7","0.6","2.9","0.8","0.6","2.2","0.8","0.6","1.1","4.1","47156","3229","59586","2754","27745","3462","5363","75036","3038","71469","2381","60469","N","N","3199","36789","25.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.2","(X)",
"0500000US17167","Sangamon County, Illinois","36155","2017","32078","2127","2270","51430","1612","83508","5.5","1.8","1.6","6.9","2.9","10.0","1.3","1.6","5.9","1.3","2.6","1.2","12.1","3.0","1.1","1.5","17.9","3.0","0.7","1.4","1.7","7.2","1.4","10.2","16.2","3.3","1.6","5.4","2.0","9.4","1.9","12.6","16.5","3.2","2.8","12.1","2.4","12.6","2.0","14.2","19.2","2.3","2.5","15.1","3.5","22.9","2.9","20.5","12.0","1.4","7.0","1.9","2.7","19.6","2.0","15.0","11.8","1.6","17.2","2.5","21.7","3.0","3.3","1.4","0.9","5.8","1.4","4.1","7.7","1.9","1.1","0.7","4.3","1.2","0.8","3.0","0.7","0.9","1.8","6.1","50166","3456","63344","3779","31542","1699","3019","82040","4127","79219","2655","65242","96026","5266","2704","40717","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)",
"0500000US17179","Tazewell County, Illinois","29521","1755","16943","1327","1854","37098","1393","54041","3.3","1.3","1.0","4.1","2.9","8.7","0.7","0.9","6.2","1.7","3.2","1.5","13.5","4.9","0.6","0.7","22.2","5.5","1.3","3.6","1.8","6.5","1.9","11.7","18.3","4.3","1.7","5.8","1.7","7.1","1.8","11.0","18.6","4.7","3.1","15.7","2.8","16.7","2.2","17.0","20.6","3.1","3.4","11.1","4.4","26.9","3.6","23.9","13.6","2.1","6.1","3.2","3.1","19.9","2.8","17.0","11.7","2.1","16.6","3.1","19.8","3.6","0.6","0.7","0.9","3.6","1.3","2.4","4.2","1.6","0.0","1.0","2.0","0.8","0.7","1.6","1.3","0.8","1.1","2.5","49962","2398","62190","3568","28432","2742","3109","72639","2976","71596","2421","60641","N","N","4985","34964","27.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)",
"0500000US17183","Vermilion County, Illinois","N","N","10315","1338","1496","21017","1123","31332","8.0","3.5","2.7","10.2","5.0","16.5","N","N","6.4","2.3","5.2","3.3","8.9","3.2","N","N","27.0","5.4","N","N","3.8","12.6","3.0","16.4","12.9","4.1","N","N","2.9","12.7","2.5","12.6","16.7","4.4","N","N","3.3","17.1","2.8","17.3","19.0","2.6","4.1","12.2","N","N","3.4","21.0","11.2","2.6","3.7","3.7","N","N","3.6","14.1","5.1","1.2","6.8","1.9","N","N","1.6","1.8","0.8","1.7","1.1","1.3","N","N","0.4","0.7","0.7","0.8","0.5","0.5","1.6","0.0","N","N","38167","1981","45396","4387","23548","4068","4823","59069","5339","53932","3647","47050","N","N","3216","30393","30.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.5","(X)",
"0500000US17197","Will County, Illinois","134691","3187","53844","2782","3104","169264","2427","223108","2.8","0.6","0.5","3.6","1.7","8.3","0.4","0.9","2.3","0.5","1.7","0.6","5.2","1.7","0.5","0.9","15.6","2.8","0.8","4.1","0.9","6.3","1.1","8.3","15.8","2.1","1.0","5.7","1.1","6.7","1.0","8.9","18.0","2.9","1.2","7.4","1.2","9.4","1.2","11.3","18.1","1.6","3.2","19.3","1.5","17.6","1.5","17.9","16.6","1.4","10.4","2.2","1.8","19.6","1.6","18.0","19.4","1.2","22.9","1.5","26.6","1.8","6.2","1.7","0.9","9.6","1.1","7.8","11.3","1.2","1.0","0.6","4.7","0.7","0.6","3.8","0.3","0.3","0.9","5.9","71016","2459","81633","1889","39791","3425","1808","91100","2371","92107","1873","82764","102365","2694","2389","46836","32.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.6","(X)",
"0500000US17199","Williamson County, Illinois","N","N","8273","1180","1135","17680","1127","25953","5.1","2.2","2.2","8.3","6.1","15.9","N","N","5.6","1.7","2.8","1.7","10.7","4.4","N","N","29.9","7.4","N","N","3.3","8.5","3.3","15.3","14.5","6.6","N","N","4.4","12.7","3.8","13.0","12.5","4.6","N","N","4.0","14.6","3.2","14.0","20.1","3.4","4.8","9.8","N","N","5.1","25.3","11.7","2.3","1.9","1.7","N","N","3.4","15.5","8.4","2.2","10.6","2.8","N","N","3.4","3.3","1.1","2.6","1.5","1.8","N","N","0.0","2.0","2.3","1.5","1.3","2.0","2.3","1.4","N","N","43709","2407","58528","6403","22309","2573","5380","63252","4774","65253","6535","57565","N","N","17329","40051","24.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.0","(X)",
"0500000US17201","Winnebago County, Illinois","51060","2798","39349","2781","2767","71730","2245","111079","6.3","1.4","1.4","9.7","2.9","18.0","0.8","1.4","6.1","1.2","3.1","1.1","12.1","2.6","0.4","0.7","19.1","2.8","2.0","7.4","2.1","10.4","1.6","13.5","13.9","2.5","1.5","8.6","1.5","9.9","1.2","11.1","15.6","2.8","2.0","12.6","2.1","14.8","1.4","14.7","19.7","2.0","2.6","15.4","2.5","24.4","2.0","20.9","11.4","1.4","2.8","1.1","2.5","19.1","1.9","15.3","9.1","1.1","12.7","1.7","16.7","2.3","2.2","0.9","0.7","4.3","1.0","3.2","6.0","1.4","0.9","0.7","2.3","0.8","0.5","1.5","0.4","0.0","1.1","3.0","43792","2028","56314","2932","25510","2457","4286","68310","2926","67046","1986","55682","N","N","2123","32147","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)",
"0500000US18003","Allen County, Indiana","67463","2883","46622","3182","2934","89586","2742","136208","4.2","0.9","0.9","6.9","1.9","12.4","0.8","1.6","4.4","0.7","2.4","0.7","9.0","1.7","0.5","0.7","20.2","2.8","1.4","4.9","1.5","7.2","1.3","11.2","16.1","2.7","1.6","9.0","1.7","12.4","1.4","13.6","18.5","3.0","1.6","13.7","1.8","15.6","1.4","16.6","20.7","1.6","2.4","15.4","2.1","25.3","1.8","22.8","12.2","1.1","4.5","1.2","1.9","19.8","1.5","15.6","9.6","1.3","13.2","1.8","16.8","2.4","2.0","1.0","0.5","3.5","0.7","2.6","4.6","1.0","1.0","0.7","3.0","0.6","0.4","2.2","0.6","0.8","0.8","3.7","47054","1631","58285","1799","30180","1975","2871","69893","2878","73012","2273","62222","83999","3605","3477","39600","18.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.1","(X)",
"0500000US18005","Bartholomew County, Indiana","N","N","9500","1282","1339","21546","1064","31046","4.6","2.5","2.4","5.7","5.0","9.5","N","N","6.4","2.6","2.8","2.1","17.0","6.4","N","N","21.0","5.7","N","N","3.2","10.2","2.8","13.5","9.9","3.9","N","N","2.9","10.2","2.8","11.0","13.5","4.8","N","N","3.4","15.5","2.7","14.5","22.1","3.9","7.1","20.6","N","N","4.9","22.0","10.9","2.9","2.3","2.1","N","N","4.3","14.8","11.5","2.5","15.5","3.5","N","N","2.2","2.1","1.0","1.8","1.1","1.8","N","N","1.6","2.0","2.6","1.4","1.1","2.5","2.0","2.2","N","N","47192","6053","58763","5210","26748","10290","7534","66765","5759","69466","4744","61176","N","N","8074","41148","15.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","15.9","(X)",
