"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US13059","Clarke County, Georgia","55332","1776","7.8","2.3","4.4","1.6","10.6","2.8","11.8","3.7","14.9","3.3","18.0","3.6","11.3","2.4","12.8","2.7","4.8","1.8","3.7","1.3","50447","5068","70697","4857","39.9","(X)","(X)","(X)","(X)","(X)","25861","2234","1.8","1.2","3.3","2.4","5.7","3.5","4.9","2.8","12.2","4.1","20.9","5.4","12.5","3.5","23.8","5.4","8.2","3.4","6.5","2.7","78352","10577","99291","9503","(X)","(X)","44.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97465","8393","N","N","(X)","(X)","(X)","(X)","(X)","(X)","29471","2558","13.2","4.3","6.3","2.7","14.0","4.2","17.8","5.8","17.6","5.8","15.6","5.2","10.3","3.5","3.2","1.6","0.8","0.7","1.3","1.0","33042","7554","44419","4037","(X)","(X)","(X)","(X)","36.0","(X)",
"0500000US13063","Clayton County, Georgia","106249","2018","7.2","1.7","4.4","1.5","10.3","2.1","10.5","2.1","16.5","2.7","18.2","2.6","12.9","2.5","13.0","2.7","4.3","1.6","2.7","1.0","51233","4120","67272","4020","55.1","(X)","(X)","(X)","(X)","(X)","74103","3603","5.0","2.1","2.8","1.4","9.7","2.9","10.5","2.7","14.8","2.7","17.5","3.5","15.3","3.3","16.0","3.9","5.2","2.2","3.2","1.4","60221","6462","75158","5814","(X)","(X)","59.8","(X)","(X)","(X)","37331","3671","1.4","1.2","0.5","0.6","6.4","3.8","6.0","2.9","16.0","4.5","15.2","4.4","16.0","4.3","24.4","6.8","8.2","3.6","5.9","2.5","82472","7300","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32146","3270","16.4","4.7","8.5","3.3","14.3","3.9","12.9","4.6","19.0","5.1","16.8","4.5","6.2","2.5","3.9","1.9","0.6","0.7","1.4","1.0","33038","4057","41402","3774","(X)","(X)","(X)","(X)","41.3","(X)",
"0500000US13067","Cobb County, Georgia","292841","2799","3.8","0.7","2.4","0.6","5.4","0.9","6.0","0.9","9.0","0.9","15.9","1.3","13.5","1.4","18.8","1.4","11.4","1.1","13.8","1.1","88029","4032","116708","4335","38.8","(X)","(X)","(X)","(X)","(X)","192896","4787","2.5","0.7","2.1","0.7","3.5","1.0","3.8","1.0","7.6","1.2","13.6","1.4","12.7","1.7","21.2","1.9","14.0","1.5","18.9","1.5","107256","3885","136665","5832","(X)","(X)","41.4","(X)","(X)","(X)","144568","4717","0.7","0.5","1.7","0.8","2.8","0.9","2.9","0.9","5.5","1.0","11.1","1.5","11.9","1.7","23.6","2.1","16.6","1.7","23.2","2.0","127054","4919","155771","7896","(X)","(X)","(X)","(X)","(X)","(X)","99945","4753","7.3","1.4","3.6","1.2","9.8","2.0","10.4","2.0","13.6","2.0","20.3","2.6","14.8","2.4","11.8","1.9","5.0","1.4","3.4","1.2","55963","2971","72549","5516","(X)","(X)","(X)","(X)","32.5","(X)",
"0500000US13073","Columbia County, Georgia","51178","2129","5.5","2.6","1.3","0.8","6.6","2.2","6.2","2.0","8.3","2.1","16.9","3.8","11.9","3.2","20.2","3.8","10.3","2.5","12.8","3.2","84220","7714","105064","8136","38.2","(X)","(X)","(X)","(X)","(X)","38551","2685","4.1","3.1","1.6","1.8","4.1","2.2","3.7","2.2","5.8","2.4","13.6","3.9","12.6","3.8","24.8","4.5","12.9","3.2","16.7","4.0","106007","7787","121691","9747","(X)","(X)","37.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","121846","9333","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12627","2206","9.7","5.1","3.9","3.1","14.7","5.9","13.3","5.3","15.4","5.9","24.1","9.1","9.2","5.5","6.1","4.9","2.6","2.5","1.2","2.1","41507","8234","52159","7911","(X)","(X)","(X)","(X)","41.8","(X)",
"0500000US13077","Coweta County, Georgia","55729","1197","4.2","1.8","0.9","0.6","5.7","2.2","6.6","2.1","9.0","2.6","17.4","3.0","17.7","3.8","16.9","3.1","11.5","2.5","10.1","2.2","84788","4809","101586","5643","49.5","(X)","(X)","(X)","(X)","(X)","42773","2386","3.3","2.1","0.4","0.5","3.2","2.3","3.5","1.9","7.6","2.7","17.0","3.4","19.2","4.1","19.4","3.2","14.0","3.4","12.3","2.8","93187","6185","114400","7464","(X)","(X)","50.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","109489","10516","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12956","2145","8.6","4.3","2.4","1.9","14.9","5.6","16.9","7.9","15.0","6.8","16.4","6.0","12.8","7.9","9.3","6.9","3.1","2.8","0.6","1.1","39882","10505","54605","8321","(X)","(X)","(X)","(X)","46.8","(X)",
"0500000US13089","DeKalb County, Georgia","273981","4722","5.9","1.1","3.3","0.7","5.5","0.9","8.7","1.3","12.1","1.4","17.5","1.5","12.3","1.3","15.6","1.4","7.2","0.8","12.1","1.0","70985","2296","104428","4038","37.6","(X)","(X)","(X)","(X)","(X)","156600","5632","4.1","1.3","2.1","0.8","4.0","0.9","7.2","1.7","9.7","1.5","15.5","2.1","12.2","1.8","18.3","2.2","9.2","1.4","17.7","1.5","91456","6469","129168","6007","(X)","(X)","39.1","(X)","(X)","(X)","102007","4822","1.8","0.8","0.6","0.4","2.1","0.9","4.1","1.2","7.6","1.7","13.0","2.4","13.3","2.1","20.2","2.5","12.0","1.8","25.2","2.3","113809","12433","160373","8105","(X)","(X)","(X)","(X)","(X)","(X)","117381","5880","8.9","1.9","4.8","1.3","8.0","1.7","10.9","2.0","15.6","2.4","19.7","2.2","11.7","1.5","12.0","1.6","4.0","0.9","4.4","1.1","51349","2151","69485","4199","(X)","(X)","(X)","(X)","34.8","(X)",
"0500000US13095","Dougherty County, Georgia","34835","1359","10.6","2.7","8.6","2.9","10.5","2.8","11.9","3.0","15.3","3.7","17.3","3.8","9.5","2.7","8.9","2.5","3.2","1.8","4.3","2.4","42067","3690","62343","9034","50.4","(X)","(X)","(X)","(X)","(X)","19184","1848","4.7","2.6","5.1","2.8","10.8","4.0","13.0","4.4","11.0","4.3","20.9","5.0","9.5","3.6","12.3","3.9","5.0","3.2","7.6","4.3","53280","6117","81957","16094","(X)","(X)","56.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71961","16462","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15651","1949","18.0","5.2","13.1","4.8","12.7","4.5","12.4","4.2","18.5","5.6","14.3","5.8","6.7","3.2","3.2","1.8","1.0","1.0","0.2","0.3","30524","4920","35675","4145","(X)","(X)","(X)","(X)","40.4","(X)",
"0500000US13097","Douglas County, Georgia","51441","1169","5.0","2.3","2.6","1.8","7.2","2.5","7.6","2.4","14.3","3.8","20.3","4.4","12.5","3.5","15.4","3.7","7.4","2.4","7.6","3.6","65046","6019","91390","13019","48.6","(X)","(X)","(X)","(X)","(X)","37745","2560","4.8","2.8","1.8","1.4","5.0","2.4","5.4","2.3","10.4","3.9","19.1","4.7","15.4","4.6","19.9","4.7","9.1","3.2","9.0","4.6","80111","7042","97104","10599","(X)","(X)","49.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94570","18318","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13696","2340","6.2","3.6","4.9","5.4","13.2","6.4","13.8","6.4","28.0","9.5","21.5","9.5","4.6","4.5","2.8","2.9","1.5","1.6","3.5","3.6","43191","5934","72436","38459","(X)","(X)","(X)","(X)","43.4","(X)",
"0500000US13103","Effingham County, Georgia","23373","837","6.8","3.7","3.5","1.8","7.9","3.8","9.4","3.9","3.0","1.6","20.4","5.1","17.4","4.4","18.8","4.4","8.4","3.7","4.4","3.0","74460","7476","84362","8052","52.8","(X)","(X)","(X)","(X)","(X)","17248","1505","3.2","2.6","2.0","1.8","4.1","3.0","4.3","2.9","2.4","1.5","25.0","6.1","19.6","5.6","22.0","5.6","11.9","4.9","5.5","3.7","88119","6024","99903","9032","(X)","(X)","52.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","99936","10474","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6125","1503","16.7","12.9","7.6","5.6","18.7","12.7","24.4","13.1","4.1","4.1","15.2","10.3","8.5","7.1","4.8","5.5","0.0","4.0","0.0","4.0","26246","4816","36158","9877","(X)","(X)","(X)","(X)","50.3","(X)",
"0500000US13113","Fayette County, Georgia","43689","1072","2.9","1.6","1.8","1.6","8.0","2.7","4.4","2.0","7.5","2.4","15.1","2.8","17.4","3.5","17.7","3.2","9.2","2.4","16.1","2.8","90806","4018","125297","10007","45.0","(X)","(X)","(X)","(X)","(X)","35749","1759","3.3","1.9","1.2","1.6","4.7","2.4","3.0","1.6","5.8","2.5","16.7","3.2","17.2","3.8","18.4","3.6","10.1","2.7","19.5","3.4","98150","5291","139320","11611","(X)","(X)","45.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","108889","13094","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7940","1436","2.2","1.9","4.5","5.2","22.6","9.0","10.4","7.3","17.4","7.1","6.6","4.7","17.2","8.4","14.4","8.0","3.9","3.6","0.8","1.4","42657","10651","58810","8943","(X)","(X)","(X)","(X)","41.4","(X)",
"0500000US13115","Floyd County, Georgia","35417","1313","4.8","2.1","5.0","1.9","8.4","2.7","11.1","3.3","11.4","2.9","23.8","4.1","11.1","2.9","13.9","3.1","5.8","2.0","4.6","1.7","60825","3112","77767","6471","31.8","(X)","(X)","(X)","(X)","(X)","24161","1665","2.6","1.8","1.0","0.9","6.8","3.1","12.9","4.3","8.6","2.6","20.6","4.7","16.0","4.4","16.9","3.6","7.9","2.9","6.6","2.5","71950","7048","92365","9298","(X)","(X)","31.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85615","5068","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11256","1459","11.8","5.5","14.5","5.5","13.0","4.9","7.2","4.0","15.5","6.4","29.5","8.3","2.2","2.3","5.1","4.4","1.1","1.4","0.0","2.2","39891","7921","41933","4990","(X)","(X)","(X)","(X)","30.7","(X)",
"0500000US13117","Forsyth County, Georgia","86475","1302","2.6","1.0","1.3","0.6","3.6","1.0","2.9","0.8","5.5","1.1","11.6","2.2","13.0","2.1","21.8","2.5","15.6","1.8","22.1","2.4","118814","6582","143804","7684","31.8","(X)","(X)","(X)","(X)","(X)","72570","2027","1.7","1.0","0.8","0.5","2.7","1.0","2.2","0.9","3.9","1.1","11.5","2.3","12.1","2.1","23.3","2.7","17.4","2.2","24.4","2.7","128963","6558","154597","8836","(X)","(X)","31.4","(X)","(X)","(X)","61427","2598","0.6","0.5","0.9","0.6","1.6","0.8","1.9","1.0","3.4","0.9","9.0","2.0","11.5","2.0","25.7","2.9","18.2","2.3","27.3","3.1","142246","6280","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13905","1633","8.6","3.8","3.9","2.3","9.9","4.2","6.7","2.7","15.4","5.6","11.3","4.0","16.1","5.8","15.2","5.0","4.4","2.3","8.4","4.6","61103","14345","78635","10733","(X)","(X)","(X)","(X)","32.4","(X)",
"0500000US13121","Fulton County, Georgia","467735","4859","6.2","0.9","3.8","0.7","5.9","0.8","6.7","1.0","8.8","1.0","14.2","1.2","12.9","1.3","15.9","1.2","9.3","0.9","16.4","1.2","83192","2177","124443","4406","39.0","(X)","(X)","(X)","(X)","(X)","246454","7647","3.8","1.0","2.9","0.9","4.4","0.8","5.4","1.1","6.3","1.1","11.8","1.4","11.3","1.6","17.2","1.7","11.6","1.5","25.3","1.6","109159","5735","161934","6733","(X)","(X)","41.4","(X)","(X)","(X)","170890","7492","1.4","0.6","0.5","0.4","2.0","0.7","2.4","0.7","4.1","1.2","8.6","1.4","11.2","2.0","19.9","2.1","14.6","2.0","35.3","2.3","149620","7437","205561","9252","(X)","(X)","(X)","(X)","(X)","(X)","221281","8626","9.0","1.5","4.9","1.0","8.5","1.3","8.2","1.6","11.1","1.8","17.0","1.8","14.5","1.9","14.4","1.7","6.2","1.3","6.1","1.1","61281","3476","80887","4294","(X)","(X)","(X)","(X)","35.7","(X)",
"0500000US13127","Glynn County, Georgia","34137","1841","5.8","2.4","5.3","2.8","8.3","3.2","9.3","3.2","12.8","3.8","17.3","5.2","16.0","4.6","15.5","4.1","5.6","2.2","4.2","1.8","61984","6497","87708","11592","41.1","(X)","(X)","(X)","(X)","(X)","21505","2576","4.5","2.9","5.8","3.5","3.6","2.3","6.1","3.9","15.8","5.7","17.5","6.1","16.7","5.8","18.0","6.0","7.2","3.5","4.9","2.6","66537","11821","100863","16185","(X)","(X)","41.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85717","9379","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12632","1892","11.8","6.1","8.9","5.8","12.9","7.4","10.8","4.1","11.8","5.8","17.0","7.2","10.1","5.0","10.9","7.9","2.7","2.3","3.0","2.4","43020","13851","61217","13441","(X)","(X)","(X)","(X)","38.8","(X)",
"0500000US13135","Gwinnett County, Georgia","323014","2652","4.7","0.8","1.8","0.5","6.3","1.0","8.0","1.2","11.7","1.3","17.7","1.5","12.9","1.3","19.3","1.4","8.7","1.2","9.0","1.1","74622","3077","99011","4461","40.7","(X)","(X)","(X)","(X)","(X)","242683","5378","3.5","0.8","0.9","0.4","4.9","1.1","6.4","1.2","10.5","1.6","17.8","1.8","13.7","1.5","21.2","1.7","10.6","1.4","10.5","1.3","85344","3918","109015","5159","(X)","(X)","41.8","(X)","(X)","(X)","181417","5481","1.2","0.5","0.5","0.3","3.3","1.1","4.6","1.3","9.0","1.5","16.1","1.8","13.9","1.7","25.3","2.4","12.9","1.9","13.1","1.6","102560","3856","124241","6461","(X)","(X)","(X)","(X)","(X)","(X)","80331","5173","9.7","2.4","4.5","1.7","11.1","2.4","13.6","2.8","17.7","3.2","17.8","2.9","11.4","2.3","9.8","2.5","1.7","0.8","2.7","1.5","43882","3432","58149","4938","(X)","(X)","(X)","(X)","33.6","(X)",
"0500000US13139","Hall County, Georgia","72454","1662","5.8","1.9","3.8","1.8","8.8","2.2","6.7","1.9","10.2","2.0","20.7","3.0","16.5","2.6","12.9","2.3","6.7","1.6","8.0","1.9","66719","6149","87370","4907","46.2","(X)","(X)","(X)","(X)","(X)","50653","2745","5.6","2.3","1.9","1.2","3.7","1.6","5.3","1.9","8.6","2.2","22.6","3.8","17.6","3.5","16.1","3.0","9.8","2.0","8.9","2.3","77927","6139","99700","6830","(X)","(X)","48.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89300","4312","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21801","2494","10.5","4.3","8.7","4.9","21.3","5.9","9.6","4.2","13.1","5.2","16.6","4.9","11.9","3.9","3.4","2.2","2.0","2.0","3.0","2.4","34821","8929","52024","9046","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US13151","Henry County, Georgia","84978","1493","4.1","1.6","2.9","1.5","5.7","2.3","8.4","2.7","10.2","2.3","18.9","3.7","19.8","3.2","17.5","2.4","6.6","1.9","5.9","1.8","74614","6493","86763","4286","37.4","(X)","(X)","(X)","(X)","(X)","61322","3480","4.5","2.2","1.8","1.4","3.7","1.7","6.6","3.0","8.8","2.5","18.5","4.0","21.5","4.4","19.2","2.9","8.5","2.5","7.0","2.4","82817","4107","95151","5235","(X)","(X)","38.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96355","4334","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23656","3093","6.8","4.0","3.4","2.3","10.2","6.5","13.6","5.3","12.8","4.9","27.0","7.7","12.9","5.6","8.7","4.5","1.7","1.7","2.8","1.9","52710","8015","60396","6766","(X)","(X)","(X)","(X)","30.2","(X)",
"0500000US13153","Houston County, Georgia","60815","1799","6.2","2.1","2.5","1.5","6.4","2.6","6.8","2.4","10.8","2.8","19.4","3.7","15.8","3.1","18.4","3.4","7.7","2.0","6.0","2.3","72848","5785","89018","7766","43.8","(X)","(X)","(X)","(X)","(X)","43499","2599","6.6","2.8","1.7","1.4","3.7","2.1","6.3","3.1","9.3","3.1","19.1","4.9","16.0","3.8","21.8","4.4","8.5","2.6","7.0","3.1","79243","7468","95977","8607","(X)","(X)","44.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","100610","9076","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17316","2310","10.2","4.3","4.5","3.8","8.7","5.1","9.3","5.1","16.4","6.1","21.4","6.7","15.2","6.3","7.8","4.0","3.2","2.9","3.4","2.9","51067","8715","60289","9039","(X)","(X)","(X)","(X)","40.0","(X)",
"0500000US13157","Jackson County, Georgia","25272","1409","2.7","1.5","7.0","3.0","7.2","2.7","7.2","2.8","9.3","3.1","20.1","4.5","13.1","3.1","18.1","4.3","9.5","3.4","5.9","2.6","72116","5030","89240","7475","38.0","(X)","(X)","(X)","(X)","(X)","20425","1463","3.6","3.0","3.2","2.5","5.2","2.5","7.4","3.4","9.6","3.2","18.8","4.6","13.8","3.7","20.3","5.4","11.2","4.4","6.9","3.2","79829","9280","97245","9554","(X)","(X)","38.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97399","15834","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4847","1159","7.1","6.4","23.1","13.3","15.6","9.2","11.4","6.6","14.2","8.5","17.5","9.8","3.8","4.7","4.8","3.8","0.8","1.3","1.8","2.1","27494","11601","40794","8212","(X)","(X)","(X)","(X)","37.1","(X)",
"0500000US13179","Liberty County, Georgia","23883","1164","11.4","3.6","4.1","2.0","6.4","2.7","10.9","3.8","18.9","5.1","22.8","5.1","9.5","3.2","10.6","3.0","4.3","2.7","1.1","1.0","48624","5795","58471","5860","42.1","(X)","(X)","(X)","(X)","(X)","17279","1623","6.7","3.6","4.7","2.8","5.4","3.3","9.1","4.3","22.1","6.2","24.9","6.0","7.7","2.9","12.7","3.8","5.3","3.5","1.5","1.4","51655","5665","64108","6879","(X)","(X)","42.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63384","6950","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6604","1399","24.7","9.7","3.3","3.4","9.2","6.1","16.4","8.1","15.7","8.2","12.6","8.3","11.3","7.7","5.1","4.3","1.8","2.4","0.0","3.7","33531","6496","41018","7508","(X)","(X)","(X)","(X)","39.4","(X)",
"0500000US13185","Lowndes County, Georgia","45139","1469","18.3","4.3","4.9","2.1","10.7","3.1","10.5","3.2","11.5","3.0","17.5","3.5","9.6","2.2","10.2","2.7","3.6","1.8","3.1","1.3","42242","6015","58366","4845","40.9","(X)","(X)","(X)","(X)","(X)","26386","2226","13.8","5.0","2.0","1.5","7.8","2.9","10.6","4.0","10.2","3.5","17.4","4.5","11.9","2.8","16.1","4.2","5.5","3.0","4.8","2.0","61500","10698","74317","6906","(X)","(X)","40.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","74546","6957","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18753","2250","25.4","6.9","9.0","4.7","15.8","5.8","10.0","4.8","13.9","4.9","16.4","5.5","6.5","3.7","1.1","1.0","1.0","1.1","0.8","1.1","24861","5548","34500","5049","(X)","(X)","(X)","(X)","40.4","(X)",
"0500000US13215","Muscogee County, Georgia","82663","2071","10.1","2.1","3.8","1.2","9.6","2.0","11.3","2.4","13.4","2.4","19.1","2.6","12.6","2.1","9.7","2.0","6.0","1.5","4.5","1.5","52734","4134","71883","6123","48.1","(X)","(X)","(X)","(X)","(X)","51662","3294","7.9","2.7","1.6","1.0","9.3","2.9","8.7","2.2","11.6","3.4","19.7","3.8","15.0","3.0","11.5","2.5","9.0","2.4","5.8","2.1","63810","6294","81873","6562","(X)","(X)","48.4","(X)","(X)","(X)","28931","2749","2.7","1.6","0.3","0.4","4.6","2.6","5.2","2.4","7.8","2.8","20.1","4.4","18.7","4.4","16.6","4.2","14.3","3.6","9.8","3.7","84195","6052","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31001","2682","13.9","3.8","7.7","2.6","11.4","3.2","17.2","5.2","16.5","4.6","16.4","4.2","8.5","3.0","6.2","2.6","0.5","0.5","1.7","1.6","34847","4619","51899","12490","(X)","(X)","(X)","(X)","46.1","(X)",
"0500000US13217","Newton County, Georgia","41515","592","4.7","2.4","1.4","1.0","7.2","2.7","5.3","2.6","10.8","3.6","20.2","5.0","15.1","4.6","23.1","4.6","7.3","3.1","4.8","2.4","75589","7508","85904","6516","42.5","(X)","(X)","(X)","(X)","(X)","32499","2138","6.4","3.4","1.0","0.9","3.4","1.9","4.4","2.4","8.0","3.4","19.9","5.6","17.3","5.0","25.9","5.0","8.4","3.9","5.1","2.8","85293","7970","91540","7617","(X)","(X)","44.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87202","8873","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9016","2188","3.4","3.0","4.7","4.0","19.4","10.0","5.5","4.6","22.7","12.5","19.1","10.1","8.5","7.5","12.3","9.5","0.8","1.4","3.6","4.5","44442","7796","60352","10823","(X)","(X)","(X)","(X)","33.6","(X)",
"0500000US13223","Paulding County, Georgia","58025","1692","3.6","2.4","0.5","0.5","6.9","2.8","5.1","2.4","6.1","1.9","16.6","3.4","14.4","3.3","30.0","5.2","9.0","2.7","7.8","2.6","93815","11593","100035","6186","42.7","(X)","(X)","(X)","(X)","(X)","47901","2694","3.2","2.7","0.3","0.5","3.6","1.9","4.9","2.7","6.4","2.3","16.2","3.6","13.9","3.8","32.7","5.9","10.8","3.2","8.1","3.1","102124","7060","106693","7018","(X)","(X)","46.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","104701","7785","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10124","2319","5.5","5.2","1.4","1.7","22.7","11.7","5.8","4.0","5.1","2.9","21.7","11.1","17.4","9.7","15.3","7.4","3.6","5.6","1.5","1.9","57730","14070","63494","8833","(X)","(X)","(X)","(X)","25.5","(X)",
"0500000US13245","Richmond County, Georgia","74476","2795","10.0","2.0","3.4","1.3","13.2","2.7","13.0","2.4","11.6","1.6","18.1","2.7","11.7","2.7","11.5","2.4","3.1","1.3","4.5","1.2","48048","4754","66889","4281","37.9","(X)","(X)","(X)","(X)","(X)","43470","2765","8.1","2.4","2.9","1.5","12.6","3.1","11.7","2.7","11.8","2.6","18.8","3.7","10.4","2.7","13.8","3.2","3.5","1.6","6.3","1.8","52058","4284","74961","6699","(X)","(X)","41.7","(X)","(X)","(X)","23753","2371","2.1","1.7","0.2","0.3","8.4","3.8","6.6","2.6","11.9","3.2","21.1","4.8","15.1","4.5","18.9","4.8","5.4","2.4","10.2","3.0","74523","7313","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31006","2691","13.9","3.7","4.6","2.4","15.7","4.9","15.9","4.3","11.8","3.3","15.6","3.6","12.1","4.7","7.2","3.3","1.0","0.9","2.1","1.5","34874","6288","50309","4981","(X)","(X)","(X)","(X)","29.2","(X)",
"0500000US13247","Rockdale County, Georgia","33141","1169","2.8","1.5","3.1","2.3","4.6","2.4","9.1","3.7","12.4","3.8","24.3","5.6","16.7","4.8","11.2","3.6","6.2","2.4","9.7","3.8","66267","8592","99382","14810","56.0","(X)","(X)","(X)","(X)","(X)","23113","1968","3.9","4.3","1.4","1.5","4.0","3.0","7.1","3.8","13.1","4.1","18.9","5.6","18.3","5.9","13.1","4.5","7.5","3.4","12.6","5.1","77680","7353","113912","19460","(X)","(X)","57.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86199","10604","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10028","1801","6.7","4.5","9.1","7.3","5.8","4.0","13.7","8.0","16.1","8.3","26.5","9.1","13.0","7.6","5.6","4.3","0.5","1.0","2.9","3.2","48174","10440","56838","10205","(X)","(X)","(X)","(X)","48.5","(X)",
